placekey,parent_placekey,location_name,top_category,latitude,longitude,street_address,city,region,postal_code,poi_cbg,total_visitors,rank
22d-223@62k-hxn-qs5,,Masonic Youth Center,Public Parks and Beaches,41.696504,-71.43286,116 Long St,Warwick,RI,02886,440030220001,154,1
222-222@62k-hxp-5cq,,Suzuki,Other Motor Vehicle Dealers,41.698728,-71.451635,3630 W Shore Rd,Warwick,RI,02886,440030220001,70,2
229-222@62k-hxp-249,,Usa Painting Services,Automotive Repair and Maintenance,41.69393,-71.438538,252 Nausauket Rd,Warwick,RI,02886,440030220001,50,3
zzy-222@62k-hxn-w6k,,William Marble Lot,Death Care Services,41.690788,-71.436735,Midget Avenue,Warwick,RI,02886,440030220001,49,4
226-222@62k-hxn-rrk,,Busy B's Academy,Child Day Care Services,41.695304,-71.439586,185 Nausauket Rd,Warwick,RI,02886,440030220001,44,5
222-222@62k-hxn-gff,,Cumberland Farms,Gasoline Stations,41.698295,-71.460263,3335 Post Rd,Warwick,RI,02886,440030220002,1257,1
zzw-222@62k-j22-cyv,,Dunkin',Restaurants and Other Eating Places,41.700047,-71.459951,1346 Greenwich Ave,Warwick,RI,02886,440030220002,1083,2
zzw-222@62k-j22-9zz,,Mobil,Gasoline Stations,41.70244,-71.457803,91 Veterans Memorial Dr,Warwick,RI,02886,440030220002,591,3
zzw-222@62k-hxn-guk,,Peoples Liquor Warehouse,"Beer, Wine, and Liquor Stores",41.69993,-71.459196,1350 Greenwich Ave Unit 3,Warwick,RI,02886,440030220002,499,4
zzw-223@62k-hxn-guk,,Jersey Mike's,Restaurants and Other Eating Places,41.699761,-71.459559,1350 Greenwich Ave,Warwick,RI,02886,440030220002,267,5
zzw-222@62k-hxn-6kz,,Chelo's Waterfront Bar & Grille,Restaurants and Other Eating Places,41.685132,-71.449893,1 Masthead Dr,Warwick,RI,02886,440030220003,2276,1
zzw-222@62k-hxn-fvf,,Crow's Nest,Restaurants and Other Eating Places,41.695445,-71.453207,288 Arnolds Neck Dr,Warwick,RI,02886,440030220003,660,2
zzw-222@62k-hxn-jjv,,Brewer Greenwich Bay Marina North,Other Amusement and Recreation Industries,41.685603,-71.450361,1 Masthead Dr,Warwick,RI,02886,440030220003,609,3
zzw-222@62k-hxn-jd9,,The Shanty,Drinking Places (Alcoholic Beverages),41.685398,-71.453124,3854 Post Rd,Warwick,RI,02886,440030220003,368,4
zzw-223@62k-hxh-pjv,,McKinley's Pub,Drinking Places (Alcoholic Beverages),41.665094,-71.445808,1 Division St,Warwick,RI,02818,440030220003,223,5
zzy-222@62k-j23-9s5,,The Shops At Greenwood,Shopping Center,41.719094,-71.4654,545 Greenwich Ave,Warwick,RI,02886,440030221001,5515,1
zzw-222@62k-j23-9pv,zzy-222@62k-j23-9s5,Lowe's,Building Material and Supplies Dealers,41.720431,-71.466471,555 Greenwich Ave,Warwick,RI,02886,440030221001,2546,2
223-223@62k-j23-bhq,zzy-222@62k-j23-9s5,Stop & Shop,Grocery Stores,41.718619,-71.465832,575 Greenwich Ave,Warwick,RI,02886,440030221001,1780,3
223-222@62k-j23-87q,,Starbucks,Restaurants and Other Eating Places,41.720234,-71.464401,578 Greenwich Ave,Warwick,RI,02886,440030221001,1385,4
222-222@62k-j23-9zz,zzy-222@62k-j23-9s5,Arooga's,Restaurants and Other Eating Places,41.71749,-71.464591,615 Greenwich Ave,Warwick,RI,02886,440030221001,1076,5
zzy-222@62k-j23-bff,,Eastside Convenience Shell Gas,Gasoline Stations,41.716335,-71.462981,1083 Greenwich Ave,Warwick,RI,02886,440030221002,1708,1
zzw-222@62k-j23-33q,,CVS,Health and Personal Care Stores,41.708351,-71.450242,2790 Post Rd,Warwick,RI,02886,440030221002,647,2
222-222@62k-j23-bff,,Shell Oil,Gasoline Stations,41.716482,-71.462733,708 Greenwich Ave,Warwick,RI,02886,440030221002,578,3
223-223@62k-j23-2tv,,Dollar Tree,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.709643,-71.449512,2736 Post Rd,Warwick,RI,02886,440030221002,490,4
zzw-222@62k-j23-75z,,Sunshine Vape,Other Miscellaneous Store Retailers,41.710839,-71.449813,2699 Post Rd Unit 2,Warwick,RI,02886,440030221002,422,5
222-224@62k-j25-xt9,,Midland Commons,Shopping Center,41.719583,-71.480139,650 Bald Hill Rd,Warwick,RI,02886,440030221003,11621,1
zzw-222@62k-j25-y7q,222-224@62k-j25-xt9,Walmart,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.719377,-71.478664,650 Bald Hill Rd,Warwick,RI,02886,440030221003,6681,2
222-223@62k-j25-xt9,222-224@62k-j25-xt9,Dick's Sporting Goods,"Sporting Goods, Hobby, and Musical Instrument Stores",41.719076,-71.480418,650 Bald Hill Rd,Warwick,RI,02886,440030221003,4129,3
zzw-223@62k-j25-835,,1000 Bald Hill Road,Shopping Center,41.712336,-71.487321,1000 Bald Hill Rd,Warwick,RI,02886,440030221003,2960,4
zzw-222@62k-j26-33q,,Kent County Memorial Hospital,General Medical and Surgical Hospitals,41.706246,-71.478153,455 Toll Gate Rd,Warwick,RI,02886,440030221003,2703,5
zzz-222@62k-j22-f75,,Gortons Beach,Public Parks and Beaches,41.703604,-71.454522,Gortons Beach,Warwick,RI,02889,440030221004,3963,1
225-223@62k-j23-33q,,Dogpatch,Other Miscellaneous Store Retailers,41.708681,-71.451131,2789 Post Rd,Warwick,RI,02886,440030221004,195,2
22j-222@62k-j23-59f,,Live It Love It Wellness,"Jewelry, Luggage, and Leather Goods Stores",41.707446,-71.452159,2845 Post Rd Ste 104,Warwick,RI,02886,440030221004,96,3
225-222@62k-j23-4sq,,Prehab Sports Medicine,Offices of Other Health Practitioners,41.706472,-71.452617,2871 Post Rd,Warwick,RI,02886,440030221004,47,4
226-222@62k-j22-6x5,,Champagne Painting,Automotive Repair and Maintenance,41.708113,-71.463451,1030 Greenwich Ave,Warwick,RI,02886,440030221004,46,5
222-222@62k-hxr-st9,,Cafe Tempo Coffee House,Restaurants and Other Eating Places,41.698124,-71.464819,32 Toll Gate Rd,Warwick,RI,02886,440030222011,862,1
226-222@62k-hxr-rkz,,Bald Hill Pediatrics Pediatricians,Offices of Physicians,41.694425,-71.470498,400 Bald Hill Rd Ste 501,Warwick,RI,02886,440030222011,371,2
zzw-225@62k-hxs-6ff,,Ocean State Electrology,Building Material and Supplies Dealers,41.701291,-71.472609,300 Toll Gate Rd,Warwick,RI,02886,440030222011,297,3
zzw-224@62k-hxr-td9,,Kenyon Steven DMD,Offices of Dentists,41.700269,-71.469081,176 Toll Gate Rd Ste 201,Warwick,RI,02886,440030222011,206,4
225-222@62k-hxr-tgk,,Rhode island medical imaging,Medical and Diagnostic Laboratories,41.701209,-71.47184,250 Toll Gate Rd,Warwick,RI,02886,440030222011,154,5
zzw-222@62k-hxg-835,,Cedar Hill School,Elementary and Secondary Schools,41.683812,-71.464368,35 Red Chimney Dr,Warwick,RI,02886,440030222012,400,1
222-222@62k-hxg-5vf,,St Gregory The Great Church,Religious Organizations,41.683151,-71.467873,360 Cowesett Rd,Warwick,RI,02886,440030222012,128,2
zzw-223@62k-hxr-4qf,,First Baptist Christian School,Elementary and Secondary Schools,41.684715,-71.473725,550 Cowesett Rd,Warwick,RI,02886,440030222012,64,3
225-222@62k-hxr-87q,,Warwick Fire Department Station 5,"Justice, Public Order, and Safety Activities",41.684749,-71.470718,450 Cowesett Rd,Warwick,RI,02886,440030222012,55,4
zzw-222@62k-hxr-4vz,,Bennett Spencer Lot Cemetery,Death Care Services,41.68485,-71.475279,584 Cowesett Rd,Warwick,RI,02886,440030222012,22,5
222-223@62k-hyx-p5f,,Shell Oil,Gasoline Stations,41.66419,-71.498919,1190 Quaker Ln,Warwick,RI,02818,440030222013,2130,1
222-222@62k-hyx-mp9,,Texas Roadhouse,Restaurants and Other Eating Places,41.663602,-71.497487,1200 Quaker Ln,Warwick,RI,02818,440030222013,1826,2
222-222@62k-hyx-p7q,,Dunkin',Restaurants and Other Eating Places,41.66313,-71.498765,1239 Division Rd,Warwick,RI,02818,440030222013,1780,3
zzw-223@62k-hyx-mtv,,Chipotle Mexican Grill,Restaurants and Other Eating Places,41.664183,-71.495745,1200 Quaker Ln,Warwick,RI,02818,440030222013,1567,4
zzw-224@62k-hyx-mtv,,Orangetheory Fitness,Other Amusement and Recreation Industries,41.664184,-71.495768,1191 Division St.,East Greenwich,RI,02818,440030222013,1252,5
zzw-222@62k-hxn-jgk,,Camp Gan Israel of West Bay,Other Amusement and Recreation Industries,41.684835,-71.453268,3871 Post Rd,Warwick,RI,02886,440030222014,68,1
222-222@62k-hxf-qpv,,Clouds Hill Victorian House Museum,Public Parks and Beaches,41.67846,-71.4529,4157 Post Rd,Warwick,RI,02818,440030222014,14,2
225-222@62k-hxf-td9,,Affordable Fences,Automotive Repair and Maintenance,41.682456,-71.451212,8 Highland Ave,Warwick,RI,02886,440030222014,,3
zzw-223@62k-hxn-jgk,,Chabad of West Bay Chai Center,Religious Organizations,41.684837,-71.453284,3871 Post Rd,Warwick,RI,02886,440030222014,,4
225-222@62k-hxr-qcq,,R and M Hydraulic Cylinder Repair Service,Building Material and Supplies Dealers,41.696363,-71.464145,67 Gilbane St,Warwick,RI,02886,440030222015,101,1
223-222@62k-hxr-swk,,Chocolate Delicacy,Specialty Food Stores,41.697483,-71.463526,28 Gilbane St,Warwick,RI,02886,440030222015,94,2
222-222@62k-hxn-d35,,Crayons Early Care & Education Ctr,Child Day Care Services,41.69559,-71.458984,3445 Post Rd,Warwick,RI,02886,440030222015,75,3
227-222@62k-hxn-nh5,,Arsenault Ronald E Psychothrpst,Offices of Other Health Practitioners,41.690079,-71.456588,3657 Post Rd,Warwick,RI,02886,440030222015,52,4
227-224@62k-hxn-nh5,,Dineen Ann C PHD,Offices of Other Health Practitioners,41.690116,-71.456567,3657 Post Rd,Warwick,RI,02886,440030222015,45,5
zzw-226@62k-hyk-6rk,,Marketplace Center,Shopping Center,41.698858,-71.495064,1500 Bald Hill Rd # 1557,Warwick,RI,02886,440030222021,8420,1
zzy-222@62k-j25-bx5,,Warwick Center,Shopping Center,41.702362,-71.493143,1324 Bald Hill Rd,Warwick,RI,02886,440030222021,5366,2
zzw-222@62k-hyk-3nq,zzw-226@62k-hyk-6rk,Chick-fil-A,Restaurants and Other Eating Places,41.69851,-71.496124,1500 Bald Hill Rd,Warwick,RI,02886,440030222021,5242,3
zzw-222@62k-j25-fj9,,Summit Square,Shopping Center,41.705041,-71.490927,1276 Bald Hill Rd,Warwick,RI,02886,440030222021,3302,4
222-222@62k-j25-575,,Sonic,Restaurants and Other Eating Places,41.707839,-71.490936,1134 Bald Hill Rd,Warwick,RI,02886,440030222021,3147,5
zzw-223@62k-hyk-bzf,,Cowesett Corners,Shopping Center,41.688697,-71.498234,300 Quaker Ln,Warwick,RI,02886,440030222022,5474,1
zzw-224@62k-hyk-bp9,zzw-223@62k-hyk-bzf,Mattress Firm,Furniture Stores,41.687948,-71.49895,300 Quaker Ln,Warwick,RI,02886,440030222022,1886,2
zzy-222@62k-hyk-9xq,zzw-223@62k-hyk-bzf,Christmas Tree Shops,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.689484,-71.499696,300 Quaker Lane Route 2,Warwick,RI,02886,440030222022,1366,3
zzw-222@62k-hyk-bkz,zzw-223@62k-hyk-bzf,Stop & Shop,Grocery Stores,41.68661,-71.498165,300 Quaker Ln,Warwick,RI,02886,440030222022,1051,4
zzy-222@62k-hyk-bp9,,Applebee's,Restaurants and Other Eating Places,41.687648,-71.500027,300 Quaker Ln Cowesett Corner Shopping Ctr,Warwick,RI,02886,440030222022,1036,5
zzw-222@62k-hxk-59f,,Lowe's,Building Material and Supplies Dealers,41.682776,-71.497078,510 Quaker Ln,Warwick,RI,02886,440030222023,1961,1
zzw-222@62k-hxk-5fz,,ALDI,Grocery Stores,41.683407,-71.498773,444 Quaker Ln,Warwick,RI,02886,440030222023,1167,2
zzw-225@62k-hxj-mrk,,Wendy's,Restaurants and Other Eating Places,41.671372,-71.499207,926 Quaker Ln,Warwick,RI,02818,440030222023,737,3
223-222@62k-hyj-mzf,,Denny's,Restaurants and Other Eating Places,41.683282,-71.49982,444 Quaker Ln Unit 5,Warwick,RI,02886,440030222023,673,4
zzw-223@62k-hxj-mkz,,Wendy's,Restaurants and Other Eating Places,41.671401,-71.499081,926 Quaker Ln,Warwick,RI,02818,440030222023,349,5
zzw-223@62k-j25-snq,,Bald Hill Place,Shopping Center,41.705843,-71.494001,1245 Bald Hill Rd,Warwick,RI,02886,440030223001,8864,1
zzw-222@62k-j25-skf,zzw-223@62k-j25-snq,Target,Department Stores,41.706501,-71.494286,1245 Bald Hill Rd,Warwick,RI,02886,440030223001,4811,2
zzw-222@62k-j25-sqz,zzw-223@62k-j25-snq,T.J. Maxx,Department Stores,41.706912,-71.496303,1245 Bald Hill Rd Bald Hill Plaza,Warwick,RI,02886,440030223001,3188,3
222-223@62k-hyk-6ff,,Savers Thrift Stores,Used Merchandise Stores,41.70153,-71.496388,24 Universal Blvd,Warwick,RI,02886,440030223001,2626,4
zzw-222@62k-j25-r8v,,The Home Depot,Building Material and Supplies Dealers,41.704421,-71.500973,80 Universal Blvd,Warwick,RI,02886,440030223001,2020,5
222-224@62k-j25-75z,,Warwick Square,Shopping Center,41.713434,-71.490186,945 Bald Hill Rd,Warwick,RI,02886,440030223002,2311,1
222-222@62k-j25-6x5,,Taco Bell,Restaurants and Other Eating Places,41.714696,-71.488672,877 Bald Hill Rd,Warwick,RI,02886,440030223002,1619,2
222-222@62k-j25-75z,222-224@62k-j25-75z,Hobby Lobby Stores,"Sporting Goods, Hobby, and Musical Instrument Stores",41.713604,-71.489941,945 Bald Hill Rd,Warwick,RI,02886,440030223002,1478,3
zzw-222@62k-j25-4sq,222-224@62k-j25-75z,PriceRite,Grocery Stores,41.713014,-71.491274,945 Bald Hill Rd,Warwick,RI,02886,440030223002,908,4
223-222@62k-j25-4n5,,Chipotle Mexican Grill,Restaurants and Other Eating Places,41.712276,-71.489658,969 Bald Hill Rd,Warwick,RI,02886,440030223002,765,5
zzw-223@62k-hzy-y9z,,Warwick Mall,Shopping Center,41.723987,-71.476618,400 Bald Hill Rd,Warwick,RI,02886,440030223003,17595,1
zzw-222@62k-hzy-vs5,zzw-223@62k-hzy-y9z,Golf Galaxy,"Sporting Goods, Hobby, and Musical Instrument Stores",41.723428,-71.476588,400 Bald Hill Rd Ste 700,Warwick,RI,02886,440030223003,8225,2
zzy-223@62k-hzy-yjv,zzw-223@62k-hzy-y9z,Warwick Mall Food Court,Traveler Accommodation,41.72581,-71.4766,100 Warwick Mall,Warwick,RI,02886,440030223003,5032,3
zzw-222@62k-hzz-b6k,zzw-223@62k-hzy-y9z,Red Robin Gourmet Burgers,Restaurants and Other Eating Places,41.725634,-71.479038,400 Bald Hill Rd,Warwick,RI,02886,440030223003,2050,4
zzw-223@62k-hzz-bc5,,Warwick Commons,Shopping Center,41.726322,-71.480802,399 Bald Hill Rd,Warwick,RI,02886,440030223003,1747,5
222-222@62k-hzz-mff,,Ocean State Top Shop,Home Furnishings Stores,41.726807,-71.469285,334 Knight St,Warwick,RI,02886,440030223004,473,1
223-222@62k-hzy-xqz,,Wave Federal Credit Union,Depository Credit Intermediation,41.723249,-71.467505,480 Greenwich Ave,Warwick,RI,02886,440030223004,319,2
223-222@62k-hzz-nwk,,Petro Home Services,Natural Gas Distribution,41.729504,-71.464314,141 Knight St,Warwick,RI,02886,440030223004,291,3
222-222@62k-hzy-x89,,The Loft Restaurant and Lounge,Restaurants and Other Eating Places,41.726279,-71.472234,400 Knight St,Warwick,RI,02886,440030223004,265,4
zzw-222@62k-hzy-x89,,Nylo Providence Warwick Hotel,Traveler Accommodation,41.726335,-71.472121,400 Knight St,Warwick,RI,02886,440030223004,228,5
zzw-222@62k-hxq-2ff,,Goddard Memorial State Park Beach,Public Parks and Beaches,41.666371,-71.435647,Goddard Memorial State Park,Warwick,RI,02818,440030224001,2265,1
223-222@62k-hy6-qcq,,The Trap,Restaurants and Other Eating Places,41.644483,-71.450805,195 Old Forge Rd,Warwick,RI,02818,440030224001,889,2
zzw-222@62k-hxh-85f,,Goddard Park Golf Course,Other Amusement and Recreation Industries,41.65727,-71.435033,1095 Ives Rd,Warwick,RI,02818,440030224001,613,3
zzw-222@62k-hy6-qfz,,Safehouse Modern Neighborhood Eatery,Restaurants and Other Eating Places,41.644352,-71.450878,195 Old Forge Rd,Warwick,RI,02818,440030224001,401,4
zzw-222@62k-hzp-6tv,,Potowomut Golf Club,Other Amusement and Recreation Industries,41.661875,-71.427502,439 Ives Rd,Warwick,RI,02818,440030224001,381,5
222-222@62k-hy6-zj9,,Meritage Restaurant,Restaurants and Other Eating Places,41.645431,-71.462451,5454 Post Rd,Warwick,RI,02818,440030224002,507,1
zzy-223@62k-hxh-3wk,,The Cupboard Kitchen and Bath Design Center,Home Furnishings Stores,41.649406,-71.45789,1050 Main St Unit Unit 1,Warwick,RI,02818,440030224002,457,2
zzw-222@62k-hy6-cnq,,Town Line Liquor,"Beer, Wine, and Liquor Stores",41.638359,-71.46822,5782 Post Rd,Warwick,RI,02818,440030224002,319,3
zzw-225@62k-hxh-4n5,,Ritrovo Pub & Grille,Restaurants and Other Eating Places,41.649114,-71.457654,1050 Main St Unit 10,Warwick,RI,02818,440030224002,261,4
225-222@62k-hy6-cnq,,Busy Bee Florist,Florists,41.638014,-71.468236,5792 Post Rd,Warwick,RI,02818,440030224002,144,5
zzw-222@62k-hz8-xyv,,Theodore Francis Green State Airport,Support Activities for Air Transportation,41.721709,-71.431244,2000 Post Rd,Warwick,RI,02886,440039800001,26215,1
222-223@62k-j29-5xq,zzw-222@62k-hz8-xyv,The Cru Hotel,Traveler Accommodation,41.73073,-71.435741,1850 Post Rd,Warwick,RI,02886,440039800001,1043,2
222-222@62k-j29-26k,zzw-222@62k-hz8-xyv,Fairfield Inn & Suites by Marriott,Traveler Accommodation,41.728405,-71.436216,1940 Post Rd,Warwick,RI,02886,440039800001,914,3
222-222@62k-j28-dvz,zzw-222@62k-hz8-xyv,Hampton,Traveler Accommodation,41.723962,-71.438976,2100 Post Rd,Warwick,RI,02886,440039800001,882,4
zzw-22d@62k-j29-68v,zzw-222@62k-hz8-xyv,Wyndham Providence Airport,Traveler Accommodation,41.730819,-71.435522,1850 Post Rd,Warwick,RI,02886,440039800001,457,5
225-222@62k-pxq-wc5,,Schultzy's Snack Shack,Restaurants and Other Eating Places,41.622338,-71.233341,346 Park Ave,Portsmouth,RI,02871,440050401011,547,1
226-222@62k-pxr-nyv,,Localz Kitchen & Cocktails,Restaurants and Other Eating Places,41.62376,-71.222287,657 Park Ave,Portsmouth,RI,02871,440050401011,458,2
zzy-223@62k-pxq-xt9,,Flo's Drive In,Restaurants and Other Eating Places,41.622186,-71.234131,324 Park Ave,Portsmouth,RI,02871,440050401011,315,3
223-222@62k-pxr-p7q,,15 Point Rd,Restaurants and Other Eating Places,41.62586,-71.22021,15 Point Rd,Portsmouth,RI,02871,440050401011,276,4
zzw-222@62k-pxr-m6k,,Sheehan's Office Interiors,"Office Supplies, Stationery, and Gift Stores",41.623731,-71.227159,524 Park Ave,Portsmouth,RI,02871,440050401011,274,5
zzy-223@62k-pxr-hdv,,Dollar General,"General Merchandise Stores, including Warehouse Clubs and Supercenters",41.615749,-71.246582,3228 E Main Rd,Portsmouth,RI,02871,440050401012,584,1
228-223@62k-pxr-835,,Patriot Petroleum,Gasoline Stations,41.617643,-71.246653,3302 E Main Rd,Portsmouth,RI,02871,440050401012,541,2
222-222@62k-py3-f9f,,Mount Hope Animal Hospital,"Other Professional, Scientific, and Technical Services",41.632063,-71.253282,645 Bristol Ferry Rd,Portsmouth,RI,02871,440050401012,213,3
222-223@62k-pxr-8vz,,Salsa's Burrito Grill,Restaurants and Other Eating Places,41.62347,-71.24433,108 Chase Rd,Portsmouth,RI,02871,440050401012,211,4
222-222@62k-py2-xkf,,Mello's Flower Center,Florists,41.629947,-71.247016,444 Boyds Ln,Portsmouth,RI,02871,440050401012,156,5
zzw-222@62k-py3-s5z,,Montaup Country Club,Other Amusement and Recreation Industries,41.636822,-71.235715,500 Anthony Rd,Portsmouth,RI,02871,440050401013,620,1
222-223@62k-pxy-789,zzw-222@62k-py3-s5z,Montaup Grille,Restaurants and Other Eating Places,41.636957,-71.231487,500 Anthony Rd,Portsmouth,RI,02871,440050401013,201,2
222-222@62k-pxy-whq,,Sakonnet Marina A Safe Harbor Marina,Other Amusement and Recreation Industries,41.6452,-71.218766,222 Narragansett Blvd,Portsmouth,RI,02871,440050401013,196,3
zzw-222@62k-pxy-y35,,Little Corner Store & Deli,Specialty Food Stores,41.643121,-71.223071,903 Anthony Rd,Portsmouth,RI,02871,440050401013,131,4
223-222@62k-pxy-89z,,Compuguide,Electronics and Appliance Stores,41.644049,-71.227315,143 Foxboro Ave,Portsmouth,RI,02871,440050401013,110,5
zzz-222@62k-q3p-g6k,,Glenn Farm,Public Parks and Beaches,41.556351,-71.248173,Glenn Farm,Portsmouth,RI,02871,440050401021,1268,1
zzz-222@62k-q3r-z2k,,Sandy Point Beach,Public Parks and Beaches,41.552924,-71.234442,Sandy Point,Portsmouth,RI,02871,440050401021,513,2
zzz-222@62k-q3w-jsq,,Mccorrie Point Beach,Public Parks and Beaches,41.576515,-71.234988,Mccorrie Point Beach,Portsmouth,RI,02871,440050401021,252,3
zzz-222@62k-q3q-8d9,,Elmhurst,Public Parks and Beaches,41.561724,-71.244294,Elmhurst,Portsmouth,RI,02871,440050401021,191,4
222-222@62k-q3q-7dv,,Glen Manor House,Clothing Stores,41.558456,-71.238764,3 Frank Coelho Dr,Portsmouth,RI,02871,440050401021,144,5
222-222@62k-kcd-7kf,zzz-222@62k-kcd-7dv,Newport National Golf Club,Other Amusement and Recreation Industries,41.530759,-71.253491,324 Mitchells Ln,Middletown,RI,02842,440050401022,258,1
223-222@62k-kcc-vpv,,Greenvale Vineyards,Beverage Manufacturing,41.534575,-71.238936,582 Wapping Rd,Portsmouth,RI,02871,440050401022,245,2
zzw-222@62k-kc9-vmk,,Sarge's Portsmouth Auto Body,Automotive Repair and Maintenance,41.53916,-71.264581,47 E Main Rd,Portsmouth,RI,02871,440050401022,86,3
222-222@62k-kcb-bzf,,Aquidneck Island Christian Academy,Elementary and Secondary Schools,41.546085,-71.259342,321 E Main Rd,Portsmouth,RI,02871,440050401022,71,4
zzy-222@62k-kc9-q9f,,David Albro Lot Cemetery,Death Care Services,41.536579,-71.263305,Mitchells Lane,Portsmouth,RI,02871,440050401022,36,5
222-222@62k-pxw-9cq,,Clements Marketplace,Grocery Stores,41.600043,-71.248432,2575 E Main Rd,Portsmouth,RI,02871,440050401023,1214,1
222-228@62k-pxr-ffz,,Sew Nice Fabrics,"Sporting Goods, Hobby, and Musical Instrument Stores",41.610207,-71.245585,3001 E Main Rd,Portsmouth,RI,02871,440050401023,849,2
